,Preço do aluguel (escala log)
5605,5.472270673671475
10499,5.017279836814924
16875,6.664409020350408
6323,6.703188113240863
18127,5.43372200355424
23785,5.214935757608986
27001,6.049733455231958
19807,5.049856007249537
7895,7.783640596221253
20052,5.3230099791384085
20156,5.983936280687191
15873,6.2324480165505225
23072,5.442417710521793
9041,5.929589143389895
23825,5.298317366548036
12016,7.173958319756794
7528,6.739336627357174
7200,5.568344503761097
22265,6.2422232654551655
21766,4.955827057601261
17549,9.228573140237245
10162,5.488937726156687
27934,5.720311776607412
20985,6.317164686747284
157,5.170483995038151
4076,5.713732805509369
8380,4.59511985013459
3577,7.080026499922591
24844,5.700443573390687
15805,4.718498871295094
6209,6.505784060128229
5856,4.890349128221754
19204,6.974478911025045
28787,5.3230099791384085
27524,8.987321812850125
20523,6.6293632534374485
171,6.154858094016418
6114,6.570882962339584
26057,5.707110264748875
8143,6.214608098422191
29179,5.886104031450156
15382,5.950642552587727
4066,7.126087273299125
12892,5.365976015021851
19801,5.068904202220232
18764,5.497168225293202
9859,6.274762021241939
3013,6.803505257608338
19153,5.963579343618446
19831,5.926926025970411
14816,5.860786223465865
13394,5.365976015021851
16317,5.5093883366279774
26060,5.262690188904886
24787,8.055475141757274
2569,5.303304908059076
26562,5.424950017481403
3206,6.930494765951626
5630,5.780743515792329
20136,5.209486152841421
15301,5.43372200355424
20101,5.602118820879701
13617,6.424869023905388
18717,6.248042874508429
21434,5.8888779583328805
7245,5.786897381366708
8620,6.859614903654202
22025,5.62040086571715
19879,5.645446897643238
27263,5.3612921657094255
23277,6.298949246855942
25855,4.997212273764115
7881,5.14166355650266
24497,5.529429087511423
24359,5.918893854273146
21970,5.4510384535657
18471,5.831882477283517
7696,6.439350371100098
10551,6.63200177739563
8865,6.431331081933479
15105,5.3230099791384085
22505,5.365976015021851
12366,6.111467339502679
17544,7.896924656268864
14045,6.633318433280377
28588,6.96979066990159
2820,6.028278520230698
5834,5.575949103146316
703,7.080026499922591
22310,5.488937726156687
2791,6.587550014824796
388,6.2422232654551655
16707,6.306275286948016
29263,5.707110264748875
28878,6.366470447731438
29382,5.303304908059076
26423,6.246106765481563
18305,5.298317366548036
1326,6.803505257608338
20656,5.438079308923196
6897,5.318119993844216
15209,8.470730317005897
17553,6.84587987526405
5894,6.338594078203183
27044,5.44673737166631
23282,5.8971538676367405
19499,5.488937726156687
9437,5.537334267018537
21053,5.44673737166631
1650,5.717027701406222
10873,5.831882477283517
4959,6.541029999189903
5248,6.0330862217988015
28395,5.41164605185504
23549,5.796057750765372
28721,5.267858159063328
435,7.402451520818244
13838,6.478509642208569
20628,5.303304908059076
18005,4.812184355372417
7430,5.313205979041787
9966,7.793586803371584
6541,6.20455776256869
12815,6.608000625296087
22773,4.442651256490317
6641,5.796057750765372
26743,4.852030263919617
2562,5.796057750765372
21788,9.003685138166775
11668,6.784457062637643
25229,5.272999558563747
17688,5.497168225293202
25340,5.231108616854587
23837,5.780743515792329
20226,5.8944028342648505
15199,5.568344503761097
25103,5.3471075307174685
14921,5.081404364984463
7013,5.455321115357702
7321,5.60947179518496
4687,5.783825182329737
16145,5.278114659230517
28071,5.5053315359323625
8723,5.1647859739235145
14248,5.707110264748875
18130,6.68586094706836
26204,6.326149473155099
6113,6.0473721790462776
26667,4.795790545596741
28423,8.082402253926244
8383,5.017279836814924
15993,5.83773044716594
21036,6.398594934535208
24743,5.010635294096256
14556,5.68697535633982
12770,6.068425588244111
15931,6.4457198193855785
28225,6.023447592961033
5028,5.278114659230517
6818,5.659482215759621
15236,5.41164605185504
25764,7.290974778142981
18457,5.783825182329737
23191,7.280008252884188
15075,6.159095388491933
21314,4.919980925828125
25226,5.707110264748875
24636,6.226536669287466
5541,5.799092654460526
21744,5.991464547107982
9835,5.4638318050256105
17550,5.713732805509369
20483,5.438079308923196
25491,5.8888779583328805
23494,5.648974238161206
21175,7.108244139731541
21248,5.58724865840025
11401,5.996452088619021
11786,5.303304908059076
18936,5.634789603169249
7327,8.699681400989514
22333,6.980075940561763
2996,5.537334267018537
20610,5.666426688112432
26184,6.654152520183219
24769,7.186901020411631
29324,5.932245187448011
7981,5.602118820879701
5734,6.62273632394984
28645,5.236441962829949
8509,6.2324480165505225
11385,6.925595197110468
24988,5.834810737062605
19618,5.54907608489522
15869,5.017279836814924
26893,5.598421958998375
12490,6.46302945692067
16383,5.602118820879701
28657,5.746203190540153
25447,6.156978985585555
25902,6.021023349349527
1352,7.517520850603031
3902,5.762051382780177
24940,7.224753405767971
7061,6.811244378601294
17225,4.875197323201151
9236,4.653960350157523
12346,5.8888779583328805
12371,5.288267030694535
1096,4.736198448394496
5805,6.814542897259958
22537,5.66988092298052
21774,6.139884552226255
17185,5.929589143389895
21815,6.698268054115413
17729,5.017279836814924
4554,6.061456918928017
11272,5.963579343618446
7810,6.077642243349034
6556,5.288267030694535
18594,5.241747015059643
26183,6.293419278846481
17326,6.001414877961151
10665,5.14166355650266
3371,8.028455164114252
16942,5.484796933490655
4367,5.0238805208462765
18671,6.173786103901937
4238,6.814542897259958
9998,6.361302477572996
27195,5.84354441703136
6831,6.447305862541213
7517,5.313205979041787
23471,5.003946305945459
11467,6.413458957167357
19706,6.361302477572996
29085,5.993961427306569
19697,6.502790045915623
10613,7.262628600974241
10479,5.1647859739235145
22478,6.156978985585555
19939,5.986452005284438
8762,5.707110264748875
5761,7.519149957669823
12441,6.598509028614515
26104,5.3471075307174685
11640,5.308267697401205
548,4.736198448394496
22465,5.929589143389895
24619,7.164720378771857
22108,5.8944028342648505
20265,5.697093486505405
28837,4.6443908991413725
11952,5.717027701406222
16891,5.84354441703136
28591,8.339978571990427
9319,5.3471075307174685
3944,5.659482215759621
948,5.666426688112432
4308,5.673323267171493
28059,6.957497370876951
11693,5.209486152841421
25220,5.476463551931511
15117,6.311734809152915
23560,5.2832037287379885
25752,5.860786223465865
5869,6.431331081933479
26826,5.298317366548036
26310,8.599878558034845
14625,5.313205979041787
18927,5.19295685089021
5008,6.298949246855942
448,6.259581464064923
24521,5.241747015059643
13980,6.395261598115449
11209,5.616771097666572
19290,5.43372200355424
16604,5.1298987149230735
21811,5.43372200355424
29449,6.20050917404269
16050,6.660575149839686
9364,4.990432586778736
7535,7.438971592395862
18928,5.811140992976701
25458,5.093750200806762
7365,6.2166061010848646
26312,5.049856007249537
1127,5.627621113690637
25179,6.156978985585555
4407,7.2640301428995295
1799,6.040254711277414
17497,5.811140992976701
10089,7.002155954403621
18398,8.314587291319576
2387,6.111467339502679
3034,7.943427767876373
14013,6.8001700683022
23628,4.969813299576001
13988,5.993961427306569
5648,7.527793987721444
19401,5.0238805208462765
13207,5.484796933490655
25836,5.602118820879701
6066,5.37989735354046
3512,6.159095388491933
7000,6.79346613258001
11633,5.556828061699537
21368,5.739792912179234
26293,5.820082930352362
29063,5.147494476813453
7556,5.010635294096256
24146,5.62040086571715
7816,6.333279628139691
21873,7.271008538280992
8131,6.467698726104354
25827,6.699500340161678
5758,6.62273632394984
4288,6.054439346269371
6695,5.676753802268282
18008,5.811140992976701
24806,5.572154032177765
26797,5.54907608489522
22888,6.580639137284949
20369,5.308267697401205
7802,7.1631723908466425
25509,6.016157159698354
3260,6.827629234502852
24397,5.602118820879701
14929,5.918893854273146
23180,5.91350300563827
21161,7.503840746698951
8273,6.398594934535208
23546,5.707110264748875
26291,7.701200180857446
25555,6.206575926724928
26749,5.700443573390687
26852,5.583496308781699
2840,8.517393171418904
18962,7.824445930877619
2615,5.6240175061873385
15547,5.75890177387728
21393,5.7899601708972535
8369,6.159095388491933
10609,6.07993319509559
8421,6.621405651764134
3560,7.322510433997394
24562,5.043425116919247
15650,5.429345628954441
25078,5.472270673671475
4081,5.831882477283517
1511,6.082218910376446
25883,5.062595033026967
5858,6.416732282512326
5281,5.631211781821365
12134,7.090909822079984
20427,5.799092654460526
7229,6.933423025730715
7215,5.552959584921617
15760,6.021023349349527
22774,6.206575926724928
28618,5.905361848054571
13698,8.358666283188
18406,6.144185634125646
16693,4.969813299576001
473,7.7488913372555315
27118,6.442540166468199
17382,5.777652323222656
7021,5.736572297479192
13723,6.206575926724928
1846,6.928537818164665
29457,4.867534450455582
28113,6.19644412779452
19278,5.2832037287379885
9015,4.727387818712341
8948,5.828945617610208
26945,5.771441123130016
23367,6.650279048587422
26925,5.017279836814924
21656,5.389071729816501
11610,6.803505257608338
5825,5.375278407684165
1897,5.752572638825633
1851,5.25227342804663
7157,5.605802066295998
14668,5.811140992976701
29310,6.09807428216624
1681,7.696667081526462
1452,5.613128106388071
22086,5.802118375377063
8967,6.563855526532128
10301,5.407171771460119
23293,8.131824785007195
11728,6.835184586147301
19947,5.420534999272286
26088,6.385194398997726
16822,5.726847747587197
14791,6.293419278846481
11148,5.497168225293202
16132,6.489204931325317
23352,7.719129840906732
27232,6.52649485957079
9669,5.641907070938114
28140,5.153291594497779
15801,6.738152494595957
299,5.707110264748875
1107,5.697093486505405
24702,5.564520407322694
850,4.51085950651685
21507,5.537334267018537
17779,7.220373836723949
12263,5.198497031265826
29045,6.142037405587356
2246,5.755742213586912
15980,5.834810737062605
27916,4.68213122712422
11223,6.720220155135295
9800,7.370230641807081
6383,4.770684624465665
6086,5.062595033026967
4118,6.289715570908998
14825,5.003946305945459
8,5.099866427824199
22175,5.7899601708972535
5367,4.955827057601261
23215,5.030437921392435
27851,6.937314081223682
4040,7.550135342488429
13850,5.860786223465865
716,5.41164605185504
7791,5.093750200806762
21065,5.627621113690637
24461,5.521460917862246
25597,4.976733742420574
21131,5.402677381872279
21648,6.194405391104672
27275,5.720311776607412
1369,5.817111159963204
5101,5.420534999272286
11993,5.003946305945459
23096,5.521460917862246
3097,5.556828061699537
6167,5.828945617610208
17437,5.598421958998375
24068,6.016157159698354
22046,5.6240175061873385
22451,6.523562306149512
28165,5.62040086571715
9572,6.126869184114185
29159,5.337538079701318
774,6.257667587882639
2296,6.720220155135295
17786,5.645446897643238
3657,7.762170607138205
11898,6.90875477931522
9382,5.476463551931511
21338,10.12667110305036
17300,6.398594934535208
21109,7.103322062526113
24326,5.288267030694535
8850,5.780743515792329
23376,5.375278407684165
25607,5.616771097666572
8981,6.156978985585555
23423,5.739792912179234
5973,5.583496308781699
14965,7.208600337960199
27383,4.912654885736052
27211,5.288267030694535
5632,6.823286122355687
18034,5.860786223465865
16240,6.013715156042802
21190,6.580639137284949
13354,5.4510384535657
15865,5.170483995038151
21355,5.863631175598097
11432,5.703782474656201
23221,7.208600337960199
5786,6.363028103540465
22949,5.198497031265826
8296,6.29156913955832
11512,5.755742213586912
5467,5.017279836814924
14814,5.872117789475416
27243,5.552959584921617
16398,5.41610040220442
28660,6.490723534502507
3087,8.648396877031582
100,5.521460917862246
20272,6.423246963533519
15364,5.075173815233827
2478,6.175867270105761
9389,5.673323267171493
5431,5.75890177387728
10815,6.966024187106113
10101,7.378383712996714
23855,5.231108616854587
15442,5.666426688112432
16782,4.795790545596741
20290,6.246106765481563
25885,5.700443573390687
26807,5.75890177387728
15412,5.908082938168931
13783,5.717027701406222
8455,6.55250788703459
20578,6.059123195581797
10317,6.186208623900494
21130,6.516193076042964
5538,5.375278407684165
22352,4.663439094112067
831,7.283448228756631
19435,6.184148890937483
13339,5.438079308923196
18149,6.161207321695077
15769,5.159055299214529
17911,5.0369526024136295
8283,5.236441962829949
6180,6.478509642208569
29210,8.414938957377482
1928,6.980075940561763
1370,5.645446897643238
3090,6.434546518787453
19260,6.028278520230698
25842,5.318119993844216
18361,6.150602768446279
7990,5.017279836814924
19417,5.953243334287785
6413,5.834810737062605
25186,5.831882477283517
19912,4.852030263919617
16180,4.709530201312334
9566,5.389071729816501
1916,6.3473892096560105
28967,4.859812404361672
14667,5.293304824724492
17003,5.420534999272286
23699,4.927253685157205
12849,5.720311776607412
23263,5.267858159063328
704,6.566672429803241
14205,5.616771097666572
15783,6.161207321695077
8689,4.61512051684126
17992,5.771441123130016
16847,5.857933154483459
11079,5.66988092298052
3619,5.937536205082426
27312,4.7535901911063645
7425,5.968707559985366
5987,6.466144724237619
12019,5.942799375126701
20133,6.349138991379798
11995,7.165493475060845
8917,4.736198448394496
26650,5.170483995038151
7180,6.3784261836515865
20636,6.517671272912275
1976,5.147494476813453
12985,5.342334251964811
9634,5.983936280687191
14672,6.522092798170152
24848,5.247024072160486
2309,6.980075940561763
3549,6.161207321695077
1766,7.266827347520591
7150,5.402677381872279
28945,6.285998094508865
4962,5.262690188904886
29005,4.90527477843843
20831,5.993961427306569
9680,6.775366090936392
4907,5.247024072160486
24213,5.3471075307174685
18386,7.438971592395862
5164,5.765191102784844
20513,6.621405651764134
16144,6.0063531596017325
18662,5.220355825078324
16602,6.580639137284949
22684,6.182084906716632
21912,6.985641817639208
11424,7.224753405767971
4638,6.658011045870748
28912,6.1092475827643655
19384,6.428105272684596
9451,5.10594547390058
8237,5.707110264748875
19679,8.029107054619736
1655,5.5909869805108565
12842,5.638354669333745
2861,5.768320995793772
28331,6.133398042996649
14100,5.3471075307174685
10723,6.418364935936212
10375,6.742880635791903
8801,5.986452005284438
20356,5.41610040220442
3322,6.985641817639208
9357,5.605802066295998
16430,4.912654885736052
9665,6.85751406254539
26030,6.298949246855942
5903,7.550135342488429
3861,7.54274354536855
8063,6.440946540632921
4812,5.493061443340548
2126,5.942799375126701
20930,5.529429087511423
19524,5.337538079701318
25151,5.771441123130016
2952,5.4638318050256105
2088,6.959398512133975
10668,6.398594934535208
981,6.398594934535208
28631,6.2324480165505225
6558,6.626717749249025
15729,7.5126175446745105
19052,6.16541785423142
28889,4.691347882229144
28759,4.976733742420574
5267,7.534762657037537
19639,5.170483995038151
13151,5.488937726156687
9438,6.910750787961936
800,8.203304026795282
10266,5.407171771460119
17204,6.853299093186078
25165,5.564520407322694
21911,6.255750041753367
28670,7.090909822079984
19293,4.77912349311153
3290,6.90875477931522
28898,6.53813982376767
27853,5.802118375377063
20091,5.198497031265826
17201,5.455321115357702
11062,6.520621127558696
1516,5.262690188904886
8530,5.796057750765372
1781,6.154858094016418
26525,7.262628600974241
2070,6.621405651764134
24188,6.317164686747284
25544,6.580639137284949
13566,5.602118820879701
16573,5.697093486505405
